customer_id,churn_prob,cltv_pred,top_shap_feature
1725,0.025,73.2,tenure_days
1726,0.045,129.2,tenure_days
1727,0.035,319.6,total_amount
1728,0.645,296.4,total_amount
1729,0.015,83.7,tenure_days
1730,0.065,61.55,tenure_days
1731,0.7,70.3,tenure_days
1732,0.41,84.7,tenure_days
1733,0.095,81.95,total_amount
1734,0.08,316.2,total_amount
1735,0.105,87.25,tenure_days
1736,0.1,67.95,tenure_days
1737,0.09,61.75,tenure_days
1738,0.155,76.25,tenure_days
1739,0.085,65.05,recency_days
1740,0.26,266.0,total_amount
1741,0.13,71.6,recency_days
1742,0.42,73.3,tenure_days
1743,0.675,168.5,tenure_days
1744,0.16,307.0,total_amount
1745,0.415,70.1,tenure_days
1746,0.07,73.05,tenure_days
1747,0.125,167.2,tenure_days
1748,0.305,122.9,tenure_days
1749,0.08,265.8,total_amount
1750,0.105,151.9,recency_days
1751,0.035,108.3,total_amount
1752,0.01,81.0,recency_days
1753,0.185,65.3,tenure_days
1754,0.19,62.25,tenure_days
1755,0.21,61.6,tenure_days
1756,0.805,70.1,tenure_days
1757,0.81,61.5,recency_days
1758,0.655,342.2,tenure_days
1759,0.125,54.65,recency_days
1760,0.035,290.6,total_amount
1761,0.65,217.8,total_amount
1762,0.035,186.1,tenure_days
1763,0.07,144.9,tenure_days
1764,0.29,113.8,tenure_days
1765,0.395,178.0,tenure_days
1766,0.765,63.7,tenure_days
1767,0.13,72.75,tenure_days
1768,0.225,98.4,tenure_days
1769,0.285,286.2,tenure_days
1770,0.74,73.35,tenure_days
1771,0.78,70.2,tenure_days
1772,0.125,163.2,tenure_days
1773,0.775,140.4,tenure_days
1774,0.795,67.1,tenure_days
1775,0.08,64.75,tenure_days
1776,0.245,85.0,tenure_days
1777,0.775,214.8,tenure_days
1778,0.1,46.65,recency_days
1779,0.175,67.75,tenure_days
1780,0.18,144.3,tenure_days
1781,0.02,60.1,recency_days
1782,0.105,63.1,tenure_days
1783,0.195,345.2,tenure_days
1784,0.5,61.25,tenure_days
1785,0.07,269.8,total_amount
1786,0.79,95.4,recency_days
1787,0.165,278.0,total_amount
1788,0.205,134.2,tenure_days
1789,0.02,87.25,tenure_days
1790,0.365,274.4,tenure_days
1791,0.415,70.45,tenure_days
1792,0.11,65.8,tenure_days
1793,0.735,63.1,tenure_days
1794,0.835,65.0,total_amount
1795,0.165,86.6,tenure_days
1796,0.125,129.3,tenure_days
1797,0.51,217.8,total_amount
1798,0.025,91.1,tenure_days
1799,0.065,75.15,tenure_days
1800,0.07,78.0,recency_days
1801,0.165,129.7,tenure_days
1802,0.69,75.25,tenure_days
1803,0.395,194.8,tenure_days
1804,0.03,138.7,tenure_days
1805,0.305,154.6,tenure_days
1806,0.09,90.05,tenure_days
1807,0.04,63.75,tenure_days
1808,0.1,75.3,tenure_days
1809,0.14,63.4,recency_days
1810,0.65,123.0,tenure_days
1811,0.055,196.4,tenure_days
1812,0.455,81.25,tenure_days
1813,0.07,58.05,tenure_days
1814,0.12,77.15,tenure_days
1815,0.02,135.8,tenure_days
1816,0.04,279.8,total_amount
1817,0.01,192.5,total_amount
1818,0.085,174.0,tenure_days
1819,0.15,67.45,tenure_days
1820,0.16,49.95,recency_days
1821,0.04,62.3,tenure_days
1822,0.075,359.6,tenure_days
1823,0.105,63.35,tenure_days
1824,0.085,88.5,tenure_days
1825,0.065,173.6,total_amount
1826,0.785,80.25,tenure_days
1827,0.135,61.6,tenure_days
1828,0.725,186.2,recency_days
1829,0.765,83.2,tenure_days
1830,0.67,145.0,total_amount
1831,0.1,62.3,total_amount
1832,0.145,143.0,tenure_days
1833,0.745,122.1,tenure_days
1834,0.04,66.75,tenure_days
1835,0.415,144.1,total_amount
1836,0.685,309.2,total_amount
1837,0.045,84.9,tenure_days
1838,0.505,167.4,tenure_days
1839,0.76,190.8,total_amount
1840,0.8,66.45,recency_days
1841,0.09,73.85,tenure_days
1842,0.78,70.75,tenure_days
1843,0.155,138.6,recency_days
1844,0.195,71.1,tenure_days
1845,0.12,151.9,tenure_days
1846,0.1,129.2,tenure_days
1847,0.08,180.3,tenure_days
1848,0.725,142.7,total_amount
1849,0.06,194.3,tenure_days
1850,0.66,45.15,tenure_days
1851,0.05,57.7,tenure_days
1852,0.13,76.85,tenure_days
1853,0.16,78.65,tenure_days
1854,0.025,150.2,recency_days
1855,0.175,76.1,tenure_days
1856,0.13,90.2,tenure_days
1857,0.795,69.6,tenure_days
1858,0.8,59.7,tenure_days
1859,0.02,87.9,total_amount
1860,0.04,68.85,total_amount
1861,0.335,74.75,tenure_days
1862,0.045,131.6,tenure_days
1863,0.035,144.7,tenure_days
1864,0.21,75.8,tenure_days
1865,0.62,83.85,tenure_days
1866,0.33,210.0,tenure_days
1867,0.055,115.9,tenure_days
1868,0.775,57.0,tenure_days
1869,0.28,66.65,tenure_days
1870,0.09,202.0,total_amount
1871,0.11,116.5,tenure_days
1872,0.845,148.2,tenure_days
1873,0.115,65.6,tenure_days
1874,0.305,48.55,tenure_days
1875,0.08,124.9,tenure_days
1876,0.1,80.65,tenure_days
1877,0.04,283.2,tenure_days
1878,0.01,129.8,tenure_days
1879,0.12,75.8,tenure_days
1880,0.095,104.7,tenure_days
1881,0.005,70.3,tenure_days
1882,0.055,205.2,tenure_days
1883,0.195,65.35,tenure_days
1884,0.825,100.7,total_amount
1885,0.44,66.85,tenure_days
1886,0.785,65.65,tenure_days
1887,0.17,121.0,tenure_days
1888,0.71,69.9,tenure_days
1889,0.07,154.4,tenure_days
1890,0.03,62.25,tenure_days
1891,0.76,37.9,tenure_days
1892,0.785,269.2,total_amount
1893,0.055,140.8,tenure_days
1894,0.06,321.0,tenure_days
1895,0.49,44.3,tenure_days
1896,0.12,64.55,tenure_days
1897,0.11,134.5,tenure_days
1898,0.1,173.4,total_amount
1899,0.075,140.1,tenure_days
1900,0.745,174.1,tenure_days
1901,0.1,145.3,tenure_days
1902,0.23,139.5,tenure_days
1903,0.665,81.5,tenure_days
1904,0.475,72.9,tenure_days
1905,0.815,91.1,tenure_days
1906,0.645,169.3,recency_days
1907,0.16,184.0,tenure_days
1908,0.8,70.4,tenure_days
1909,0.45,83.2,tenure_days
1910,0.075,69.2,tenure_days
1911,0.67,75.15,tenure_days
1912,0.17,70.35,total_amount
1913,0.065,65.75,tenure_days
1914,0.09,158.1,tenure_days
1915,0.74,63.8,tenure_days
1916,0.025,64.85,recency_days
1917,0.075,72.4,tenure_days
1918,0.05,306.6,tenure_days
1919,0.74,129.5,tenure_days
1920,0.545,61.95,tenure_days
1921,0.045,73.05,tenure_days
1922,0.685,120.3,recency_days
1923,0.4,49.7,tenure_days
1924,0.055,64.3,tenure_days
1925,0.035,46.5,tenure_days
1926,0.095,54.95,tenure_days
1927,0.665,53.8,tenure_days
1928,0.02,113.3,tenure_days
1929,0.305,150.9,tenure_days
1930,0.025,156.4,recency_days
1931,0.275,61.35,recency_days
1932,0.75,57.5,tenure_days
1933,0.08,95.55,tenure_days
1934,0.235,66.9,tenure_days
1935,0.13,71.25,tenure_days
1936,0.775,87.9,tenure_days
1937,0.09,68.4,tenure_days
1938,0.155,319.4,total_amount
1939,0.585,61.7,tenure_days
1940,0.115,248.2,tenure_days
1941,0.105,113.7,tenure_days
1942,0.09,63.9,recency_days
1943,0.095,142.9,tenure_days
1944,0.72,71.05,tenure_days
1945,0.105,91.8,tenure_days
1946,0.135,230.8,tenure_days
1947,0.075,119.7,tenure_days
1948,0.505,143.1,tenure_days
1949,0.095,308.4,total_amount
1950,0.275,137.2,recency_days
1951,0.695,185.2,tenure_days
1952,0.73,331.8,tenure_days
1953,0.09,342.2,total_amount
1954,0.05,45.35,tenure_days
1955,0.115,142.2,tenure_days
1956,0.025,223.8,total_amount
1957,0.66,186.4,recency_days
1958,0.725,59.5,tenure_days
1959,0.11,147.2,tenure_days
1960,0.7,126.4,tenure_days
1961,0.205,125.6,tenure_days
1962,0.125,59.0,tenure_days
1963,0.1,111.35,tenure_days
1964,0.2,66.55,tenure_days
1965,0.285,72.15,tenure_days
1966,0.275,87.95,tenure_days
1967,0.78,120.2,tenure_days
1968,0.01,65.2,tenure_days
1969,0.2,141.5,tenure_days
1970,0.105,130.4,tenure_days
1971,0.395,203.3,tenure_days
1972,0.32,151.6,total_amount
1973,0.04,87.0,tenure_days
1974,0.68,182.2,tenure_days
1975,0.045,239.6,tenure_days
1976,0.15,55.45,tenure_days
1977,0.6,86.25,tenure_days
1978,0.015,92.6,tenure_days
1979,0.365,77.1,tenure_days
1980,0.125,86.6,tenure_days
1981,0.09,162.8,tenure_days
1982,0.73,86.45,tenure_days
1983,0.035,52.0,tenure_days
1984,0.665,57.25,tenure_days
1985,0.12,127.8,tenure_days
1986,0.66,146.7,tenure_days
1987,0.005,65.55,tenure_days
1988,0.095,315.8,tenure_days
1989,0.415,64.25,tenure_days
1990,0.725,49.65,tenure_days
1991,0.01,128.8,tenure_days
1992,0.1,69.6,tenure_days
1993,0.135,63.65,tenure_days
1994,0.135,190.6,total_amount
1995,0.055,193.4,tenure_days
1996,0.06,171.1,tenure_days
1997,0.155,69.3,tenure_days
1998,0.105,99.7,recency_days
1999,0.06,79.8,tenure_days
2000,0.765,130.4,total_amount
2001,0.1,160.5,tenure_days
2002,0.02,133.2,tenure_days
2003,0.24,59.3,tenure_days
2004,0.07,142.1,tenure_days
2005,0.08,63.3,tenure_days
2006,0.155,311.4,total_amount
2007,0.115,335.8,total_amount
2008,0.85,56.45,tenure_days
2009,0.25,54.7,tenure_days
2010,0.75,51.15,tenure_days
2011,0.715,123.7,tenure_days
2012,0.77,67.4,tenure_days
2013,0.115,59.95,total_amount
2014,0.71,155.0,tenure_days
2015,0.0,89.6,recency_days
2016,0.275,56.55,tenure_days
2017,0.72,125.2,recency_days
2018,0.605,271.8,total_amount
2019,0.265,138.4,tenure_days
2020,0.67,210.4,total_amount
2021,0.335,87.25,tenure_days
2022,0.015,116.4,tenure_days
2023,0.325,90.8,tenure_days
2024,0.72,114.0,tenure_days
2025,0.24,70.5,tenure_days
2026,0.83,232.0,tenure_days
2027,0.15,75.65,tenure_days
2028,0.88,145.6,tenure_days
2029,0.25,153.8,tenure_days
2030,0.18,78.4,tenure_days
2031,0.035,73.15,tenure_days
2032,0.06,140.9,tenure_days
2033,0.285,199.0,tenure_days
2034,0.255,83.8,tenure_days
2035,0.09,114.2,tenure_days
2036,0.24,128.4,tenure_days
2037,0.02,336.8,total_amount
2038,0.055,157.1,recency_days
2039,0.245,58.4,tenure_days
2040,0.105,190.6,tenure_days
2041,0.34,77.8,tenure_days
2042,0.235,90.35,tenure_days
2043,0.11,47.95,tenure_days
2044,0.7,138.5,tenure_days
2045,0.045,147.0,tenure_days
2046,0.79,77.85,tenure_days
2047,0.215,65.35,tenure_days
2048,0.135,62.75,tenure_days
2049,0.8,59.5,tenure_days
2050,0.19,131.7,total_amount
2051,0.075,72.65,tenure_days
2052,0.8,43.0,recency_days
2053,0.14,122.0,tenure_days
2054,0.115,87.35,tenure_days
2055,0.135,458.8,total_amount
2056,0.65,90.1,tenure_days
2057,0.31,226.0,total_amount
2058,0.165,83.7,tenure_days
2059,0.255,61.35,tenure_days
2060,0.385,100.8,tenure_days
2061,0.03,82.15,tenure_days
2062,0.32,256.6,total_amount
2063,0.145,74.6,tenure_days
2064,0.595,64.35,tenure_days
2065,0.04,144.9,tenure_days
2066,0.01,129.2,tenure_days
2067,0.42,139.3,tenure_days
2068,0.165,93.9,tenure_days
2069,0.9,143.4,recency_days
2070,0.065,76.8,tenure_days
2071,0.745,72.9,tenure_days
2072,0.065,54.0,tenure_days
2073,0.295,81.2,tenure_days
2074,0.015,63.65,tenure_days
2075,0.125,192.5,tenure_days
2076,0.05,346.8,tenure_days
2077,0.005,63.75,tenure_days
2078,0.065,110.9,tenure_days
2079,0.02,271.0,total_amount
2080,0.19,150.1,tenure_days
2081,0.065,64.0,total_amount
2082,0.12,89.0,tenure_days
2083,0.01,147.2,tenure_days
2084,0.185,62.0,tenure_days
2085,0.335,190.8,total_amount
2086,0.035,51.25,tenure_days
2087,0.05,329.4,tenure_days
2088,0.765,126.8,tenure_days
2089,0.86,279.2,total_amount
2090,0.015,134.0,tenure_days
2091,0.245,160.2,tenure_days
2092,0.02,42.5,tenure_days
2093,0.075,110.8,tenure_days
2094,0.455,72.9,tenure_days
2095,0.235,172.3,tenure_days
2096,0.435,71.0,tenure_days
2097,0.035,272.0,tenure_days
2098,0.77,146.4,tenure_days
2099,0.015,71.75,tenure_days
2100,0.03,70.05,tenure_days
2101,0.435,52.45,tenure_days
2102,0.79,130.6,total_amount
2103,0.28,341.2,total_amount
2104,0.125,162.8,tenure_days
2105,0.02,69.95,tenure_days
2106,0.075,289.0,tenure_days
2107,0.085,80.55,tenure_days
2108,0.225,137.3,tenure_days
2109,0.045,130.8,tenure_days
2110,0.06,358.0,tenure_days
2111,0.09,49.6,tenure_days
2112,0.15,65.05,tenure_days
2113,0.05,154.9,tenure_days
2114,0.82,64.2,tenure_days
2115,0.075,295.0,tenure_days
2116,0.735,138.1,tenure_days
2117,0.075,51.4,total_amount
2118,0.085,95.0,tenure_days
2119,0.06,63.55,tenure_days
2120,0.08,96.1,tenure_days
2121,0.04,203.5,tenure_days
2122,0.095,193.2,total_amount
2123,0.21,116.7,tenure_days
2124,0.045,135.7,tenure_days
2125,0.755,128.2,total_amount
2126,0.125,45.35,recency_days
2127,0.015,75.0,recency_days
2128,0.82,198.0,recency_days
2129,0.08,191.6,tenure_days
2130,0.89,102.3,tenure_days
2131,0.045,112.6,total_amount
2132,0.63,117.2,tenure_days
2133,0.035,262.4,total_amount
2134,0.165,93.3,tenure_days
2135,0.085,240.6,total_amount
2136,0.155,124.5,tenure_days
2137,0.805,89.6,tenure_days
2138,0.035,77.5,tenure_days
2139,0.01,112.9,tenure_days
2140,0.145,223.4,total_amount
2141,0.09,161.0,tenure_days
2142,0.095,171.8,tenure_days
2143,0.075,120.5,tenure_days
2144,0.04,48.75,tenure_days
2145,0.765,64.85,tenure_days
2146,0.74,77.1,recency_days
2147,0.035,139.2,tenure_days
2148,0.145,185.2,tenure_days
2149,0.045,148.9,tenure_days
2150,0.11,326.0,total_amount
2151,0.015,71.45,recency_days
2152,0.095,63.6,tenure_days
2153,0.055,88.3,tenure_days
2154,0.2,159.1,recency_days
2155,0.19,157.1,tenure_days
2156,0.83,65.25,tenure_days
2157,0.105,78.2,tenure_days
2158,0.075,138.6,tenure_days
2159,0.31,66.2,tenure_days
2160,0.465,96.3,tenure_days
2161,0.705,131.7,tenure_days
2162,0.22,265.8,total_amount
2163,0.705,175.7,tenure_days
2164,0.29,123.8,tenure_days
2165,0.03,64.55,recency_days
2166,0.125,89.3,tenure_days
2167,0.125,71.4,tenure_days
2168,0.08,82.35,tenure_days
2169,0.69,200.6,tenure_days
2170,0.765,56.35,tenure_days
2171,0.03,91.9,tenure_days
2172,0.72,76.7,tenure_days
2173,0.395,72.35,recency_days
2174,0.625,95.9,tenure_days
2175,0.145,133.7,tenure_days
2176,0.11,70.15,tenure_days
2177,0.02,77.7,tenure_days
2178,0.26,94.9,total_amount
2179,0.085,66.75,tenure_days
2180,0.105,119.0,tenure_days
2181,0.09,58.75,tenure_days
2182,0.18,59.1,tenure_days
2183,0.055,58.7,recency_days
2184,0.09,55.65,recency_days
2185,0.1,137.2,tenure_days
2186,0.68,157.9,tenure_days
2187,0.305,127.2,tenure_days
2188,0.225,172.1,tenure_days
2189,0.045,90.6,tenure_days
2190,0.055,250.4,total_amount
2191,0.49,73.95,tenure_days
2192,0.18,55.9,tenure_days
2193,0.115,76.95,tenure_days
2194,0.835,87.9,recency_days
2195,0.2,312.8,total_amount
2196,0.09,113.8,recency_days
2197,0.825,84.7,tenure_days
2198,0.15,123.9,tenure_days
2199,0.705,85.25,tenure_days
2200,0.085,189.4,tenure_days
2201,0.15,110.7,tenure_days
2202,0.81,72.9,total_amount
2203,0.065,181.6,tenure_days
2204,0.115,85.75,tenure_days
2205,0.12,43.55,tenure_days
2206,0.225,58.9,tenure_days
2207,0.135,66.75,tenure_days
2208,0.75,109.1,tenure_days
2209,0.19,142.9,tenure_days
2210,0.125,220.8,tenure_days
2211,0.48,54.85,tenure_days
2212,0.105,89.7,tenure_days
2213,0.195,98.4,tenure_days
2214,0.025,67.65,tenure_days
2215,0.1,127.9,tenure_days
2216,0.015,228.9,recency_days
2217,0.13,54.05,tenure_days
2218,0.755,197.5,tenure_days
2219,0.01,74.3,tenure_days
2220,0.71,69.1,tenure_days
2221,0.775,76.05,tenure_days
2222,0.075,60.85,tenure_days
2223,0.025,53.1,recency_days
2224,0.04,337.6,total_amount
2225,0.06,74.95,tenure_days
2226,0.025,67.25,tenure_days
2227,0.225,66.25,tenure_days
2228,0.75,64.25,tenure_days
2229,0.8,155.6,recency_days_tx
2230,0.725,108.7,tenure_days
2231,0.685,87.2,tenure_days
2232,0.145,104.4,tenure_days
2233,0.25,84.7,tenure_days
2234,0.17,143.2,tenure_days
2235,0.15,161.5,tenure_days
2236,0.775,66.2,tenure_days
2237,0.755,72.0,tenure_days
2238,0.05,76.3,recency_days
2239,0.2,71.25,tenure_days
2240,0.015,215.2,total_amount
2241,0.425,44.25,tenure_days
2242,0.73,68.95,tenure_days
2243,0.695,106.1,tenure_days
2244,0.785,73.5,tenure_days
2245,0.84,62.0,tenure_days
2246,0.72,65.8,tenure_days
2247,0.375,45.9,tenure_days
2248,0.44,75.4,tenure_days
2249,0.8,54.95,tenure_days
2250,0.395,82.2,tenure_days
2251,0.335,69.1,tenure_days
2252,0.045,198.3,tenure_days
2253,0.25,266.2,total_amount
2254,0.14,132.5,tenure_days
2255,0.09,67.8,tenure_days
2256,0.84,61.0,tenure_days
2257,0.835,79.55,tenure_days
2258,0.08,70.05,tenure_days
2259,0.11,240.2,total_amount
2260,0.715,60.5,tenure_days
2261,0.44,212.4,total_amount
2262,0.245,354.4,tenure_days
2263,0.88,161.3,tenure_days
2264,0.105,130.3,tenure_days
2265,0.23,119.3,tenure_days
2266,0.065,137.1,total_amount
2267,0.765,314.2,total_amount
2268,0.21,76.95,recency_days
2269,0.75,61.2,recency_days
2270,0.705,118.4,tenure_days
2271,0.095,53.2,tenure_days
2272,0.155,58.75,recency_days
2273,0.035,66.85,recency_days
2274,0.74,61.5,tenure_days
2275,0.275,154.6,tenure_days
2276,0.815,272.0,tenure_days
2277,0.645,64.9,tenure_days
2278,0.055,125.5,tenure_days
2279,0.505,46.6,recency_days
2280,0.105,118.7,tenure_days
2281,0.01,169.2,tenure_days
2282,0.09,134.4,tenure_days
2283,0.68,115.2,tenure_days
2284,0.75,224.1,tenure_days
2285,0.33,165.8,tenure_days
2286,0.085,153.0,tenure_days
2287,0.16,149.2,recency_days_tx
2288,0.19,60.45,tenure_days
2289,0.06,262.6,total_amount
2290,0.02,117.9,tenure_days
2291,0.03,149.8,tenure_days
2292,0.105,155.5,tenure_days
2293,0.525,73.0,tenure_days
2294,0.14,141.0,total_amount
2295,0.08,86.15,tenure_days
2296,0.67,277.4,tenure_days
2297,0.045,98.25,tenure_days
2298,0.72,65.25,total_amount
2299,0.245,116.7,tenure_days
2300,0.06,171.8,total_amount
2301,0.075,80.9,tenure_days
2302,0.23,69.95,tenure_days
2303,0.16,136.7,tenure_days
2304,0.05,76.65,tenure_days
2305,0.09,94.1,tenure_days
2306,0.165,142.4,tenure_days
2307,0.785,84.1,tenure_days
2308,0.675,57.2,tenure_days
2309,0.845,135.2,recency_days
2310,0.11,128.8,tenure_days
2311,0.025,165.7,tenure_days
2312,0.31,72.15,tenure_days
2313,0.11,59.95,recency_days
2314,0.17,85.25,tenure_days
2315,0.15,69.7,tenure_days
2316,0.02,146.1,tenure_days
2317,0.16,326.8,total_amount
2318,0.805,86.5,tenure_days
2319,0.105,153.0,tenure_days
2320,0.785,56.3,tenure_days
2321,0.055,107.3,tenure_days
2322,0.21,73.2,tenure_days
2323,0.785,136.3,tenure_days
2324,0.01,161.8,tenure_days
2325,0.05,75.35,tenure_days
2326,0.09,77.65,tenure_days
2327,0.125,267.4,tenure_days
2328,0.1,174.5,tenure_days
2329,0.4,133.6,tenure_days
2330,0.16,115.95,tenure_days
2331,0.035,147.7,tenure_days
2332,0.02,133.7,recency_days
2333,0.08,114.1,tenure_days
2334,0.735,62.95,recency_days
2335,0.5,123.6,tenure_days
2336,0.01,80.2,recency_days
2337,0.185,253.2,total_amount
2338,0.77,140.1,tenure_days
2339,0.64,116.9,tenure_days
2340,0.82,69.3,tenure_days
2341,0.665,118.4,tenure_days
2342,0.385,92.8,tenure_days
2343,0.18,177.3,tenure_days
2344,0.05,258.6,total_amount
2345,0.03,78.65,tenure_days
2346,0.035,75.55,tenure_days
2347,0.205,90.3,tenure_days
2348,0.13,74.95,tenure_days
2349,0.05,91.4,tenure_days
2350,0.745,84.55,tenure_days
2351,0.15,143.2,tenure_days
2352,0.39,58.9,tenure_days
2353,0.12,281.6,total_amount
2354,0.265,74.7,recency_days
2355,0.205,368.0,total_amount
2356,0.13,95.15,tenure_days
2357,0.055,113.7,tenure_days
2358,0.075,118.8,tenure_days
2359,0.065,75.55,tenure_days
2360,0.025,115.6,tenure_days
2361,0.04,59.85,tenure_days
2362,0.09,271.8,total_amount
2363,0.365,63.25,total_amount
2364,0.085,59.5,recency_days
2365,0.105,68.7,tenure_days
2366,0.725,234.3,tenure_days
2367,0.245,67.5,tenure_days
2368,0.265,283.4,total_amount
2369,0.115,98.5,tenure_days
2370,0.03,121.8,tenure_days
2371,0.17,118.3,tenure_days
2372,0.245,137.8,tenure_days
2373,0.04,63.95,recency_days
2374,0.125,93.0,tenure_days
2375,0.195,170.8,recency_days
2376,0.175,48.8,recency_days
2377,0.83,141.3,tenure_days
2378,0.045,63.65,tenure_days
2379,0.09,272.8,total_amount
2380,0.765,53.85,tenure_days
2381,0.07,76.85,tenure_days
2382,0.78,71.65,recency_days
2383,0.09,137.0,tenure_days
2384,0.22,98.15,tenure_days
2385,0.085,73.2,tenure_days
2386,0.56,55.55,tenure_days
2387,0.61,136.3,tenure_days
2388,0.155,142.7,tenure_days
2389,0.105,199.6,tenure_days
2390,0.18,142.6,tenure_days
2391,0.2,151.4,tenure_days
2392,0.205,82.75,tenure_days
2393,0.515,78.65,tenure_days
2394,0.01,88.2,tenure_days
2395,0.77,142.5,tenure_days
2396,0.075,72.3,tenure_days
2397,0.11,98.0,tenure_days
2398,0.075,109.4,tenure_days
2399,0.095,188.5,tenure_days
2400,0.045,38.85,tenure_days
2401,0.18,281.2,total_amount
2402,0.79,163.8,tenure_days
2403,0.52,145.2,recency_days
2404,0.24,101.0,tenure_days
2405,0.105,67.7,tenure_days
2406,0.27,53.9,recency_days
2407,0.43,59.65,tenure_days
2408,0.14,72.2,tenure_days
2409,0.005,318.0,tenure_days
2410,0.225,58.25,tenure_days
2411,0.165,57.15,tenure_days
2412,0.21,68.5,tenure_days
2413,0.26,359.2,total_amount
2414,0.12,77.1,tenure_days
2415,0.65,156.9,tenure_days
2416,0.675,37.2,tenure_days
2417,0.09,39.65,tenure_days
2418,0.055,135.2,tenure_days
2419,0.49,65.3,tenure_days
2420,0.02,149.5,tenure_days
2421,0.07,236.6,total_amount
2422,0.195,165.4,tenure_days
2423,0.135,83.3,tenure_days
2424,0.065,116.3,recency_days
2425,0.16,56.35,tenure_days
2426,0.305,70.9,tenure_days
2427,0.37,132.3,tenure_days
2428,0.065,118.0,tenure_days
2429,0.14,113.2,tenure_days
2430,0.675,61.0,tenure_days
2431,0.025,62.85,recency_days
2432,0.005,69.15,tenure_days
2433,0.785,151.9,tenure_days
2434,0.095,161.8,total_amount
2435,0.05,152.6,recency_days
2436,0.025,178.0,recency_days
2437,0.1,324.8,total_amount
2438,0.215,69.35,tenure_days
2439,0.08,251.8,tenure_days
2440,0.85,85.65,tenure_days
2441,0.2,135.8,total_amount
2442,0.19,142.3,tenure_days
2443,0.28,150.0,tenure_days
2444,0.095,199.5,tenure_days
2445,0.085,55.05,tenure_days
2446,0.735,59.5,tenure_days
2447,0.025,154.1,tenure_days
2448,0.155,168.5,tenure_days
2449,0.47,368.0,total_amount
2450,0.095,151.8,tenure_days
2451,0.085,229.6,total_amount
2452,0.36,69.3,tenure_days
2453,0.185,105.75,tenure_days
2454,0.755,76.25,tenure_days
2455,0.25,38.0,tenure_days
2456,0.175,69.65,tenure_days
2457,0.465,90.2,recency_days
2458,0.755,82.35,tenure_days
2459,0.105,273.8,total_amount
2460,0.115,180.5,tenure_days
2461,0.155,83.85,tenure_days
2462,0.11,331.4,total_amount
2463,0.07,82.8,tenure_days
2464,0.63,40.55,tenure_days
2465,0.02,158.4,tenure_days
2466,0.775,292.6,tenure_days
2467,0.66,50.0,recency_days
2468,0.145,72.95,tenure_days
2469,0.03,72.3,tenure_days
2470,0.06,57.25,total_amount
2471,0.715,57.15,tenure_days
2472,0.71,93.1,tenure_days
2473,0.76,63.85,tenure_days
2474,0.225,154.3,tenure_days
2475,0.775,124.7,total_amount
2476,0.235,72.35,tenure_days
2477,0.32,348.2,total_amount
2478,0.125,123.1,tenure_days
2479,0.77,138.2,tenure_days
2480,0.11,170.2,tenure_days
2481,0.655,76.25,tenure_days
2482,0.04,44.6,tenure_days
2483,0.19,133.1,tenure_days
2484,0.09,68.6,recency_days
2485,0.025,85.05,tenure_days
2486,0.035,415.4,tenure_days
2487,0.805,85.75,tenure_days
2488,0.4,259.8,total_amount
2489,0.815,37.35,tenure_days
2490,0.11,54.75,tenure_days
2491,0.205,61.8,recency_days
2492,0.155,101.5,tenure_days
2493,0.085,85.95,tenure_days
2494,0.445,114.5,tenure_days
2495,0.63,67.35,tenure_days
2496,0.13,60.35,tenure_days
2497,0.5,97.25,tenure_days
2498,0.155,128.9,recency_days
2499,0.08,122.9,tenure_days
2500,0.235,145.2,recency_days
2501,0.81,120.3,tenure_days
2502,0.08,63.45,tenure_days
2503,0.02,125.2,tenure_days
2504,0.8,84.05,tenure_days
2505,0.18,155.1,tenure_days
2506,0.18,61.85,tenure_days
2507,0.085,299.0,total_amount
2508,0.06,164.2,tenure_days
2509,0.125,77.8,tenure_days
2510,0.025,201.4,recency_days
2511,0.18,61.2,tenure_days
2512,0.335,315.2,total_amount
2513,0.06,298.2,tenure_days
2514,0.085,142.0,total_amount
2515,0.125,94.05,tenure_days
2516,0.065,137.9,tenure_days
2517,0.08,157.2,recency_days
2518,0.09,136.3,total_amount
2519,0.125,145.5,tenure_days
2520,0.84,179.4,recency_days
2521,0.07,270.4,total_amount
2522,0.18,153.0,tenure_days
2523,0.035,76.55,tenure_days
2524,0.78,149.0,recency_days
2525,0.33,114.95,tenure_days
2526,0.235,317.4,tenure_days
2527,0.075,147.1,tenure_days
2528,0.075,79.95,tenure_days
2529,0.77,134.4,tenure_days
2530,0.13,71.55,tenure_days
2531,0.06,87.45,recency_days
2532,0.085,246.6,tenure_days
2533,0.205,58.6,tenure_days
2534,0.715,252.6,total_amount
2535,0.845,59.5,tenure_days
2536,0.215,60.25,tenure_days
2537,0.755,161.8,tenure_days
2538,0.325,384.4,total_amount
2539,0.1,88.65,tenure_days
2540,0.11,164.2,tenure_days
2541,0.155,95.45,tenure_days
2542,0.07,66.1,tenure_days
2543,0.07,130.4,tenure_days
2544,0.085,96.25,total_amount
2545,0.805,60.1,recency_days
2546,0.26,205.8,total_amount
2547,0.76,258.8,tenure_days
2548,0.37,64.6,tenure_days
2549,0.08,78.7,tenure_days
2550,0.735,71.3,tenure_days
2551,0.075,118.9,tenure_days
2552,0.075,83.1,tenure_days
2553,0.205,186.3,tenure_days
2554,0.095,207.6,total_amount
2555,0.15,115.2,tenure_days
2556,0.12,265.8,total_amount
2557,0.045,163.5,recency_days
